537;0.0000;0.6575;0.3425
538;0.0000;0.6550;0.3450
539;0.0000;0.6525;0.3475
540;0.0000;0.6500;0.3500
541;0.0000;0.6475;0.3525
542;0.0000;0.6450;0.3550
543;0.0000;0.6425;0.3575
544;0.0000;0.6400;0.3600
545;0.0000;0.6375;0.3625
546;0.0000;0.6350;0.3650
547;0.0000;0.6325;0.3675
548;0.0000;0.6300;0.3700
549;0.0000;0.6275;0.3725
550;0.0000;0.6250;0.3750
551;0.0000;0.6225;0.3775
552;0.0000;0.6200;0.3800
553;0.0000;0.6175;0.3825
554;0.0000;0.6150;0.3850
555;0.0000;0.6125;0.3875
556;0.0000;0.6100;0.3900
557;0.0000;0.6075;0.3925
558;0.0000;0.6050;0.3950
559;0.0000;0.6025;0.3975
560;0.0000;0.6000;0.4000
561;0.0000;0.5975;0.4025
562;0.0000;0.5950;0.4050
563;0.0000;0.5925;0.4075
564;0.0000;0.5900;0.4100
565;0.0000;0.5875;0.4125
566;0.0000;0.5850;0.4150
567;0.0000;0.5825;0.4175
568;0.0000;0.5800;0.4200
569;0.0000;0.5775;0.4225
570;0.0000;0.5750;0.4250
571;0.0000;0.5725;0.4275
572;0.0000;0.5700;0.4300
573;0.0000;0.5675;0.4325
574;0.0000;0.5650;0.4350
575;0.0000;0.5625;0.4375
576;0.0000;0.5600;0.4400
577;0.0000;0.5575;0.4425
578;0.0000;0.5550;0.4450
579;0.0000;0.5525;0.4475
580;0.0000;0.5500;0.4500
581;0.0000;0.5475;0.4525
582;0.0000;0.5450;0.4550
583;0.0000;0.5425;0.4575
584;0.0000;0.5400;0.4600
585;0.0000;0.5375;0.4625
586;0.0000;0.5350;0.4650
587;0.0000;0.5325;0.4675
588;0.0000;0.5300;0.4700
589;0.0000;0.5275;0.4725
590;0.0000;0.5250;0.4750
591;0.0000;0.5225;0.4775
592;0.0000;0.5200;0.4800
593;0.0000;0.5175;0.4825
594;0.0000;0.5150;0.4850
595;0.0000;0.5125;0.4875
596;0.0000;0.5100;0.4900
597;0.0000;0.5075;0.4925
598;0.0000;0.5050;0.4950
599;0.0000;0.5025;0.4975
600;0.0000;0.5000;0.5000
601;0.0000;0.4975;0.5025
602;0.0000;0.4950;0.5050
603;0.0000;0.4925;0.5075
604;0.0000;0.4900;0.5100
605;0.0000;0.4875;0.5125
606;0.0000;0.4850;0.5150
607;0.0000;0.4825;0.5175
608;0.0000;0.4800;0.5200
609;0.0000;0.4775;0.5225
610;0.0000;0.4750;0.5250
611;0.0000;0.4725;0.5275
612;0.0000;0.4700;0.5300
613;0.0000;0.4675;0.5325
614;0.0000;0.4650;0.5350
615;0.0000;0.4625;0.5375
616;0.0000;0.4600;0.5400
617;0.0000;0.4575;0.5425
618;0.0000;0.4550;0.5450
619;0.0000;0.4525;0.5475
620;0.0000;0.4500;0.5500
621;0.0000;0.4475;0.5525
622;0.0000;0.4450;0.5550
623;0.0000;0.4425;0.5575
624;0.0000;0.4400;0.5600
625;0.0000;0.4375;0.5625
626;0.0000;0.4350;0.5650
627;0.0000;0.4325;0.5675
628;0.0000;0.4300;0.5700
629;0.0000;0.4275;0.5725
630;0.0000;0.4250;0.5750
631;0.0000;0.4225;0.5775
632;0.0000;0.4200;0.5800
633;0.0000;0.4175;0.5825
634;0.0000;0.4150;0.5850
635;0.0000;0.4125;0.5875
636;0.0000;0.4100;0.5900
637;0.0000;0.4075;0.5925
638;0.0000;0.4050;0.5950
639;0.0000;0.4025;0.5975
640;0.0000;0.4000;0.6000
641;0.0000;0.3975;0.6025
642;0.0000;0.3950;0.6050
643;0.0000;0.3925;0.6075
644;0.0000;0.3900;0.6100
645;0.0000;0.3875;0.6125
646;0.0000;0.3850;0.6150
647;0.0000;0.3825;0.6175
648;0.0000;0.3800;0.6200
649;0.0000;0.3775;0.6225
650;0.0000;0.3750;0.6250
651;0.0000;0.3725;0.6275
652;0.0000;0.3700;0.6300
653;0.0000;0.3675;0.6325
654;0.0000;0.3650;0.6350
655;0.0000;0.3625;0.6375
656;0.0000;0.3600;0.6400
657;0.0000;0.3575;0.6425
658;0.0000;0.3550;0.6450
659;0.0000;0.3525;0.6475
660;0.0000;0.3500;0.6500
661;0.0000;0.3475;0.6525
662;0.0000;0.3450;0.6550
663;0.0000;0.3425;0.6575
664;0.0000;0.3400;0.6600
665;0.0000;0.3375;0.6625
666;0.0000;0.3350;0.6650
667;0.0000;0.3325;0.6675
668;0.0000;0.3300;0.6700
